Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-06-17,Being John Malkovich,1999,https://boxd.it/1cEPWr,4,,,2020-05-26
2020-06-17,Call Me by Your Name,2017,https://boxd.it/1cEQel,4.5,,,2020-05-27
2020-06-17,The Tale of The Princess Kaguya,2013,https://boxd.it/1cEQ41,4,,,2020-05-29
2020-06-17,Manchester by the Sea,2016,https://boxd.it/1cEQ7J,4,,,2020-05-30
2020-06-17,National Theatre Live: Fleabag,2019,https://boxd.it/1cEQeb,4.5,,,2020-06-02
2020-06-17,The Namesake,2006,https://boxd.it/1cEQ9b,4,,,2020-06-03
2020-06-17,Dear Zindagi,2016,https://boxd.it/1cEQfj,4,,,2020-06-03
2020-06-17,Choked: Paisa Bolta Hai,2020,https://boxd.it/1cEPUF,3.5,,,2020-06-05
2020-06-17,Koshish,1972,https://boxd.it/1cEQ2T,4,,,2020-06-05
2020-06-17,Jab We Met,2007,https://boxd.it/1cEPUb,4.5,,,2020-06-06
2020-06-17,Chintu Ka Birthday,2020,https://boxd.it/1cEQmp,3.5,,,2020-06-06
2020-06-17,Wake Up Sid,2009,https://boxd.it/1cEPYd,4,,,2020-06-07
2020-06-17,Life in a Metro,2007,https://boxd.it/1cEQkX,4.5,,,2020-06-08
2020-06-17,Do Ankhen Barah Haath,1957,https://boxd.it/1cEQbB,4.5,,,2020-06-09
2020-06-17,Atonement,2007,https://boxd.it/1cEQjF,4.5,,,2020-06-10
2020-06-17,The Music Room,1958,https://boxd.it/1cEQcJ,4.5,,,2020-06-11
2020-06-17,Axone,2019,https://boxd.it/1cEQnd,3.5,,,2020-06-12
2020-06-17,Charulata,1964,https://boxd.it/1cEQeP,4.5,,,2020-06-13
2020-06-17,Shahid,2012,https://boxd.it/1cEQ3d,4,,,2020-06-15
2020-09-29,Duck Soup,1933,https://boxd.it/1nuLvF,4.5,,,2020-06-17
2020-09-29,The Princess Bride,1987,https://boxd.it/1nuLTd,4,,,2020-06-17
2020-09-29,To Be or Not to Be,1942,https://boxd.it/1nuLAb,4.5,,,2020-06-18
2020-09-29,Perfect Strangers,2016,https://boxd.it/1nuLGX,3.5,,,2020-06-18
2020-09-29,Short Term 12,2013,https://boxd.it/1nuLuH,4,,,2020-06-19
2020-09-29,La Haine,1995,https://boxd.it/1nuLmD,4.5,,,2020-06-21
2020-09-29,Brief Encounter,1945,https://boxd.it/1nuLC7,4.5,,,2020-06-22
2020-09-29,The Circus,1928,https://boxd.it/1nuLsB,4,,,2020-06-23
2020-09-29,Chungking Express,1994,https://boxd.it/1nuLlF,4,,,2020-06-24
2020-09-29,Three Colours: Red,1994,https://boxd.it/1nuLlZ,4.5,,,2020-06-25
2020-09-29,Kaaka Muttai,2014,https://boxd.it/1nuLCL,4,,,2020-06-29
2020-09-29,Time of the Gypsies,1988,https://boxd.it/1nuLTH,4.5,,,2020-07-04
2020-09-29,Whisper of the Heart,1995,https://boxd.it/1nuLmX,4.5,,,2020-07-05
2020-09-29,Autumn Sonata,1978,https://boxd.it/1nuLNz,4,,,2020-07-07
2020-09-29,Aaranya Kaandam,2011,https://boxd.it/1nuLq1,4,,,2020-07-08
2020-09-29,Monsoon Wedding,2001,https://boxd.it/1nuLxB,4,,,2020-07-08
2020-09-29,3-Iron,2004,https://boxd.it/1nuLEd,3.5,,,2020-07-08
2020-09-29,Lootera,2013,https://boxd.it/1nuLu3,4,,,2020-07-09
2020-09-29,Dor,2006,https://boxd.it/1nuLQX,3.5,,,2020-07-09
2020-09-29,Raanjhanaa,2013,https://boxd.it/1nuLux,4,,,2020-07-10
2020-09-29,Socha Na Tha,2005,https://boxd.it/1nuLFv,3.5,,,2020-07-10
2020-09-29,Manhattan,1979,https://boxd.it/1nuLPP,4.5,,,2020-07-11
2020-09-29,"Crazy, Stupid, Love.",2011,https://boxd.it/1nuLqZ,4,,,2020-07-12
2020-09-29,Captain Fantastic,2016,https://boxd.it/1nuLAl,3.5,,,2020-07-13
2020-09-29,Up in the Air,2009,https://boxd.it/1nuLoz,4,,,2020-07-14
2020-09-29,Scott Pilgrim vs. the World,2010,https://boxd.it/1nuLEx,3.5,,,2020-07-15
2020-09-29,Kramer vs. Kramer,1979,https://boxd.it/1nuLPF,4,,,2020-07-15
2020-09-29,Catch Me If You Can,2002,https://boxd.it/1nuLxr,4,,,2020-07-19
2020-09-29,Before Sunrise,1995,https://boxd.it/1nuLm9,4.5,,,2020-07-20
2020-09-29,Before Sunset,2004,https://boxd.it/1nuLCr,4.5,,,2020-07-20
2020-09-29,Before Midnight,2013,https://boxd.it/1nuLtT,4.5,,,2020-07-21
2020-09-29,Raincoat,2004,https://boxd.it/1nuLCV,4,,,2020-07-21
2020-09-29,Predestination,2014,https://boxd.it/1nuLvP,4,,,2020-07-22
2020-09-29,"Spring, Summer, Fall, Winter... and Spring",2003,https://boxd.it/1nuLBX,4,,,2020-07-22
2020-09-29,Persepolis,2007,https://boxd.it/1nuLQ9,4.5,,,2020-07-22
2020-09-29,Ishqiya,2010,https://boxd.it/1nuLpx,3.5,,,2020-07-24
2020-09-29,The Bourne Identity,2002,https://boxd.it/1nuLxh,3.5,,,2020-07-24
2020-09-29,Dil Bechara,2020,https://boxd.it/1nuLQD,3.5,,,2020-07-25
2020-09-29,Paheli,2005,https://boxd.it/1nuLFl,3.5,,,2020-07-26
2020-09-29,The Bourne Supremacy,2004,https://boxd.it/1nuLBN,4,,,2020-07-27
2020-09-29,Natsamrat,2016,https://boxd.it/1nuLIz,4.5,,,2020-07-27
2020-09-29,Boyhood,2014,https://boxd.it/1nuLl1,4.5,,,2020-07-29
2020-09-29,The Lift Boy,2019,https://boxd.it/1nuLL9,4,,,2020-07-29
2020-09-29,Margarita with a Straw,2015,https://boxd.it/1nuLyp,3,,,2020-07-30
2020-09-29,Love per Square Foot,2018,https://boxd.it/1nuLOx,3.5,,,2020-07-30
2020-09-29,Control,2007,https://boxd.it/1nuLE3,4,,,2020-07-31
2020-09-29,The Bourne Ultimatum,2007,https://boxd.it/1nuLEn,4.5,,,2020-07-31
2020-09-29,Apocalypse Now,1979,https://boxd.it/1nuLOH,4.5,,,2020-08-01
2020-09-29,It Happened One Night,1934,https://boxd.it/1nuLwD,4,,,2020-08-02
2020-09-29,Lootcase,2020,https://boxd.it/1nuLkH,2.5,,,2020-08-03
2020-09-29,Chashme Buddoor,1981,https://boxd.it/1nuLQN,4.5,,,2020-08-03
2020-09-29,Vinland Saga,2019,https://boxd.it/1nuLk3,4.5,,,2020-08-04
2020-09-29,Hamilton,2020,https://boxd.it/1nuLRB,4.5,,,2020-08-05
2020-09-29,Talk to Her,2002,https://boxd.it/1nuLyf,4.5,,,2020-08-06
2020-09-29,La Maison en Petits Cubes,2008,https://boxd.it/1nuLpH,4.5,,,2020-08-12
2020-09-29,Waking Life,2001,https://boxd.it/1nuLvZ,4,,,2020-08-14
2020-09-29,The Wind Rises,2013,https://boxd.it/1nuLt5,3.5,,,2020-08-15
2020-09-29,The Second Renaissance Part I,2003,https://boxd.it/1nuLAv,4.5,,,2020-08-17
2020-09-29,The Second Renaissance Part II,2003,https://boxd.it/1nuLBD,5,,,2020-08-17
2020-09-29,The Big City,1963,https://boxd.it/1nuLJn,4.5,,,2020-08-17
2020-09-29,Talking Heads,1980,https://boxd.it/1nuLPZ,4,,,2020-08-17
2020-09-29,An Education,2009,https://boxd.it/1nuLnr,3.5,,,2020-08-18
2020-09-29,The Postman,1994,https://boxd.it/1nuLlP,4,,,2020-08-19
2020-09-29,Let the Right One In,2008,https://boxd.it/1nuLn7,3.5,,,2020-08-19
2020-09-29,Kuchh Bheege Alfaaz,2018,https://boxd.it/1nuLNf,3.5,,,2020-08-19
2020-09-29,The Night of the Hunter,1955,https://boxd.it/1nuLGN,4,,,2020-08-21
2020-09-29,Frances Ha,2012,https://boxd.it/1nuLud,3.5,,,2020-08-22
2020-09-29,Paterson,2016,https://boxd.it/1nuLHV,4.5,,,2020-08-23
2020-09-29,Troll 2,1990,https://boxd.it/1nuLkR,1,,,2020-08-24
2020-09-29,Magnolia,1999,https://boxd.it/1nuLs7,4.5,,,2020-08-25
2020-09-29,Almost Famous,2000,https://boxd.it/1nuLsh,4.5,,,2020-08-26
2020-09-29,Ran,1985,https://boxd.it/1nuLSp,4.5,,,2020-08-28
2020-09-29,Amores Perros,2000,https://boxd.it/1nuLwt,4,,,2020-08-29
2020-09-29,Office Space,1999,https://boxd.it/1nuLqP,4,,,2020-08-30
2020-09-29,Zootopia,2016,https://boxd.it/1nuLyz,4,,,2020-08-30
2020-09-29,Brokeback Mountain,2005,https://boxd.it/1nuLCB,4,,,2020-08-31
2020-09-29,I'm Thinking of Ending Things,2020,https://boxd.it/1nuLOR,4,,,2020-09-04
2020-09-29,Radiohead: In Rainbows - From the Basement,2008,https://boxd.it/1nuLpR,5,,,2020-09-05
2020-09-29,Y Tu Mamá También,2001,https://boxd.it/1nuLwj,4,,,2020-09-11
2020-09-29,The Social Dilemma,2020,https://boxd.it/1nuLnh,4,,,2020-09-14
2020-09-29,Yi Yi,2000,https://boxd.it/1nuLw9,4.5,,,2020-09-15
2020-09-29,The Passion of Joan of Arc,1928,https://boxd.it/1nuLsL,4,,,2020-09-16
2020-09-29,Nebraska,2013,https://boxd.it/1nuLsr,4,,,2020-09-18
2020-09-29,The Phantom of the Opera at the Royal Albert Hall,2011,https://boxd.it/1nuLtf,5,,,2020-09-21
2020-12-27,Blue Is the Warmest Color,2013,https://boxd.it/1xifXN,4,,,2020-10-06
2020-12-27,The Hundred-Foot Journey,2014,https://boxd.it/1xig3L,3.5,,,2020-10-06
2020-12-27,Nuvvu Naaku Nachav,2001,https://boxd.it/1xig45,4.5,,,2020-10-11
2020-12-27,Sahib Bibi Aur Ghulam,1962,https://boxd.it/1xiggv,4.5,,,2020-10-14
2020-12-27,Two Acres of Land,1953,https://boxd.it/1xigc9,4.5,,,2020-10-15
2020-12-27,Suraj Ka Satvan Ghoda,1992,https://boxd.it/1xifLn,4.5,,,2020-10-20
2020-12-27,Mommy,2014,https://boxd.it/1xig7t,4,,,2020-10-28
2020-12-27,When Harry Met Sally...,1989,https://boxd.it/1xigsr,4.5,,,2020-11-02
2020-12-27,High Fidelity,2000,https://boxd.it/1xifTL,4,,,2020-11-08
2020-12-27,David Attenborough: A Life on Our Planet,2020,https://boxd.it/1xifP5,5,,,2020-11-11
2020-12-27,It's Such a Beautiful Day,2012,https://boxd.it/1xifYL,5,,,2020-11-14
2020-12-27,My Cousin Vinny,1992,https://boxd.it/1xifJr,4,,,2020-11-16
2020-12-27,East of Eden,1955,https://boxd.it/1xigd7,4.5,,,2020-11-16
2020-12-27,Strangers on a Train,1951,https://boxd.it/1xigan,4,,,2020-11-22
2020-12-27,Ugetsu,1953,https://boxd.it/1xigcj,4.5,,,2020-11-22
2020-12-27,A Bronx Tale,1993,https://boxd.it/1xifJL,4.5,,,2020-11-26
2020-12-27,Soorarai Pottru,2020,https://boxd.it/1xifHZ,4.5,,,2020-11-29
2020-12-27,Love Actually,2003,https://boxd.it/1xig4f,3.5,,,2020-12-01
2020-12-27,If Anything Happens I Love You,2020,https://boxd.it/1xifNt,4,,,2020-12-02
2020-12-27,The Hours,2002,https://boxd.it/1xig0n,4.5,,,2020-12-02
2020-12-27,Rififi,1955,https://boxd.it/1xigcX,4.5,,,2020-12-03
2020-12-27,Mank,2020,https://boxd.it/1xifJB,4,,,2020-12-05
2020-12-27,Tenet,2020,https://boxd.it/1xigjJ,4.5,,,2020-12-06
2020-12-27,Naked,1993,https://boxd.it/1xifLd,4.5,,,2020-12-07
2020-12-27,Sound of Metal,2019,https://boxd.it/1xiggl,4.5,,,2020-12-08
2020-12-27,The Middleman,1975,https://boxd.it/1xigkR,4.5,,,2020-12-10
2020-12-27,Woman in the Dunes,1964,https://boxd.it/1xighN,4.5,,,2020-12-12
2020-12-27,Fallen Angels,1995,https://boxd.it/1xifNj,4,,,2020-12-14
2020-12-27,Paava Kadhaigal,2020,https://boxd.it/1xifRZ,4,,,2020-12-23
2020-12-27,Soul,2020,https://boxd.it/1xig0H,4,,,2020-12-25
2021-07-01,Serial Experiments Lain,1998,https://boxd.it/1XHa7r,4,,,2020-12-30
2021-07-01,Palm Springs,2020,https://boxd.it/1XHaiJ,3.5,,,2021-01-02
2021-07-01,Shame,2011,https://boxd.it/1XH9Tz,3.5,,,2021-01-03
2021-07-01,Blue Valentine,2010,https://boxd.it/1XH9N7,4,,,2021-01-06
2021-07-01,Me and Earl and the Dying Girl,2015,https://boxd.it/1XH9X7,4,,,2021-01-07
2021-07-01,The Double Life of Véronique,1991,https://boxd.it/1XH9Kn,4.5,,,2021-01-09
2021-07-01,OPAL,2020,https://boxd.it/1XH9Rt,4.5,,,2021-01-12
2021-07-01,Never Rarely Sometimes Always,2020,https://boxd.it/1XHaed,4,,,2021-01-13
2021-07-01,The Florida Project,2017,https://boxd.it/1XHa8T,4.5,,,2021-01-16
2021-07-01,The Royal Tenenbaums,2001,https://boxd.it/1XH9Y5,3.5,,,2021-01-17
2021-07-01,Badlands,1973,https://boxd.it/1XHabj,4,,,2021-01-18
2021-07-01,"Synecdoche, New York",2008,https://boxd.it/1XHa2B,4.5,,,2021-01-20
2021-07-01,Taste of Cherry,1997,https://boxd.it/1XH9Qv,4.5,,,2021-01-23
2021-07-01,Sir,2018,https://boxd.it/1XHach,3,,,2021-01-27
2021-07-01,Mustang,2015,https://boxd.it/1XHa2L,4.5,,,2021-01-31
2021-07-01,A Streetcar Named Desire,1951,https://boxd.it/1XHa4H,4.5,,,2021-02-07
2021-07-01,No Man's Land,2001,https://boxd.it/1XH9Yp,3.5,,,2021-02-08
2021-07-01,Paprika,2006,https://boxd.it/1XHagD,4,,,2021-02-08
2021-07-01,The Green Ray,1986,https://boxd.it/1XHaif,4.5,,,2021-02-09
2021-07-01,Love Exposure,2008,https://boxd.it/1XH9Nh,4,,,2021-02-12
2021-07-01,Days of Heaven,1978,https://boxd.it/1XHadT,4.5,,,2021-02-13
2021-07-01,Do the Right Thing,1989,https://boxd.it/1XHajd,4,,,2021-02-14
2021-07-01,The Spectacular Now,2013,https://boxd.it/1XH9Tp,4.5,,,2021-02-18
2021-07-01,The Garden of Words,2013,https://boxd.it/1XH9Xh,4.5,,,2021-02-24
2021-07-01,I Lost My Body,2019,https://boxd.it/1XHajx,3.5,,,2021-02-28
2021-07-01,The Virgin Suicides,1999,https://boxd.it/1XH9SB,3.5,,,2021-03-01
2021-07-01,Carol,2015,https://boxd.it/1XH9Wt,4,,,2021-03-02
2021-07-01,Leaving Las Vegas,1995,https://boxd.it/1XH9NB,3.5,,,2021-03-06
2021-07-01,Three Colours: White,1994,https://boxd.it/1XH9MN,4.5,,,2021-03-11
2021-07-01,Burning,2018,https://boxd.it/1XHadf,4,,,2021-03-14
2021-07-01,Brooklyn,2015,https://boxd.it/1XH9Wj,4,,,2021-03-18
2021-07-01,A Dog's Will,2000,https://boxd.it/1XH9Yf,4.5,,,2021-03-21
2021-07-01,The Dreamers,2003,https://boxd.it/1XH9Z3,3.5,,,2021-03-22
2021-07-01,Raw,2016,https://boxd.it/1XHa7h,4.5,,,2021-03-26
2021-07-01,The Man Who Sleeps,1974,https://boxd.it/1XH9UH,5,,,2021-03-27
2021-07-01,Blue Velvet,1986,https://boxd.it/1XHahL,4,,,2021-04-01
2021-07-01,99 Songs,2019,https://boxd.it/1XHadJ,5,,,2021-04-16
2021-07-01,The Father,2020,https://boxd.it/1XH9Kx,4.5,,,2021-04-17
2021-07-01,"Paris, Texas",1984,https://boxd.it/1XHahh,4.5,,,2021-04-18
2021-07-01,Hiroshima Mon Amour,1959,https://boxd.it/1XHa8f,5,,,2021-04-19
2021-07-01,Stalker,1979,https://boxd.it/1XHaf1,4.5,,,2021-04-20
2021-07-01,Normal People,2020,https://boxd.it/1XHahB,4,,,2021-04-20
2021-07-01,Barry Lyndon,1975,https://boxd.it/1XHad5,5,,,2021-04-21
2021-07-01,The Lake House,2006,https://boxd.it/1XHa3z,3,,,2021-04-22
2021-07-01,The Fighter,2010,https://boxd.it/1XHaiT,4,,,2021-04-30
2021-07-01,Shiva Baby,2020,https://boxd.it/1XH9Nr,4,,,2021-05-01
2021-07-01,About Time,2013,https://boxd.it/1XH9Vl,4.5,,,2021-05-02
2021-07-01,20th Century Women,2016,https://boxd.it/1XHa4x,3.5,,,2021-05-03
2021-07-01,The Great Indian Kitchen,2021,https://boxd.it/1XH9Rj,4,,,2021-05-07
2021-07-01,U.S. Go Home,1994,https://boxd.it/1XH9MX,4,,,2021-05-09
2021-07-01,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,https://boxd.it/1XH9LF,3.5,,,2021-05-10
2021-07-01,The Lobster,2015,https://boxd.it/1XHa0v,4,,,2021-05-14
2021-07-01,Possession,1981,https://boxd.it/1XHag9,4.5,,,2021-05-19
2021-07-01,Portrait of a Young Girl at the End of the 60s in Brussels,1994,https://boxd.it/1XH9MD,3.5,,,2021-05-20
2021-07-01,"The Cook, the Thief, His Wife & Her Lover",1989,https://boxd.it/1XHaj3,4,,,2021-05-22
2021-07-01,A Summer's Tale,1996,https://boxd.it/1XH9OJ,4,,,2021-06-01
2021-07-01,Bo Burnham: Inside,2021,https://boxd.it/1XH9RD,5,,,2021-06-01
2021-07-01,10 Things I Hate About You,1999,https://boxd.it/1XH9RN,5,,,2021-06-01
2021-07-01,The Conversation,1974,https://boxd.it/1XHac7,3.5,,,2021-06-02
2021-07-01,Blood Diamond,2006,https://boxd.it/1XHa4R,3.5,,,2021-06-08
2021-07-01,The Adversary,1970,https://boxd.it/1XHaaP,4.5,,,2021-06-08
2021-07-01,The Nice Guys,2016,https://boxd.it/1XHa2r,3,,,2021-06-09
2021-07-01,Vive L'Amour,1994,https://boxd.it/1XH9Lv,4,,,2021-06-10
2021-07-01,Hotarubi no Mori e,2011,https://boxd.it/1XH9UR,4,,,2021-06-10
2021-07-01,The Hero,1966,https://boxd.it/1XHaav,4.5,,,2021-06-11
2021-07-01,"Comrades, Almost a Love Story",1996,https://boxd.it/1XH9P3,5,,,2021-06-12
2021-07-01,Four Nights of a Dreamer,1971,https://boxd.it/1XHab9,4.5,,,2021-06-22
2021-07-01,The Piano Teacher,2001,https://boxd.it/1XH9WX,4,,,2021-06-23
2021-07-01,Millennium Actress,2001,https://boxd.it/1XH9YT,4,,,2021-06-30
2021-12-20,The Mitchells vs. the Machines,2021,https://boxd.it/2n8VFz,4.5,,,2021-07-10
2021-12-20,Luca,2021,https://boxd.it/2n8Vph,3.5,,,2021-07-11
2021-12-20,God's Own Country,2017,https://boxd.it/2n8VBH,4,,,2021-07-16
2021-12-20,Vidheyan,1994,https://boxd.it/2n8Vkh,4,,,2021-07-22
2021-12-20,All About Lily Chou-Chou,2001,https://boxd.it/2n8Vvp,5,,,2021-07-29
2021-12-20,Breathe,2014,https://boxd.it/2n8VwH,4,,,2021-07-31
2021-12-20,Marlina the Murderer in Four Acts,2017,https://boxd.it/2n8VCF,3.5,,,2021-08-01
2021-12-20,Another Round,2020,https://boxd.it/2n8ViZ,4.5,,,2021-08-04
2021-12-20,The Umbrellas of Cherbourg,1964,https://boxd.it/2n8VCb,3.5,,,2021-08-10
2021-12-20,Happy Together,1997,https://boxd.it/2n8Vnl,4,,,2021-08-11
2021-12-20,The Human Voice,2020,https://boxd.it/2n8Vmd,4.5,,,2021-08-21
2021-12-20,Something Useful,2017,https://boxd.it/2n8VDN,4,,,2021-08-21
2021-12-20,La Collectionneuse,1967,https://boxd.it/2n8VDD,4.5,,,2021-08-23
2021-12-20,The Stranger,1991,https://boxd.it/2n8VhR,4.5,,,2021-08-24
2021-12-20,Certified Copy,2010,https://boxd.it/2n8Vil,5,,,2021-08-26
2021-12-20,Evil Dead II,1987,https://boxd.it/2n8VIt,3.5,,,2021-08-28
2021-12-20,A Short Film About Love,1988,https://boxd.it/2n8VIX,4,,,2021-08-28
2021-12-20,The Iron Giant,1999,https://boxd.it/2n8Vpr,4,,,2021-08-30
2021-12-20,In the Realm of the Senses,1976,https://boxd.it/2n8VF5,1,,,2021-08-31
2021-12-20,Twins in Paradise,2020,https://boxd.it/2n8VoD,5,,,2021-09-01
2021-12-20,Roman Holiday,1953,https://boxd.it/2n8VzL,4,,,2021-09-10
2021-12-20,A Short Film About Killing,1988,https://boxd.it/2n8VJ7,5,,,2021-09-13
2021-12-20,Fireworks,1997,https://boxd.it/2n8Vnv,4,,,2021-09-20
2021-12-20,Le Bonheur,1965,https://boxd.it/2n8VCl,4.5,,,2021-09-23
2021-12-20,Cléo from 5 to 7,1962,https://boxd.it/2n8VBx,4.5,,,2021-09-25
2021-12-20,Love in the Afternoon,1972,https://boxd.it/2n8VEr,4.5,,,2021-09-29
2021-12-20,The Wild Pear Tree,2018,https://boxd.it/2n8VEh,5,,,2021-10-01
2021-12-20,Titane,2021,https://boxd.it/2n8Vkr,4,,,2021-10-19
2021-12-20,Smiling Friends,2020,https://boxd.it/2n8Voj,4,,,2021-10-20
2021-12-20,Petite Maman,2021,https://boxd.it/2n8VpB,5,,,2021-10-20
2021-12-20,Dune,2021,https://boxd.it/2n8Vm3,4,,,2021-10-22
2021-12-20,Fat Girl,2001,https://boxd.it/2n8VtX,3,,,2021-10-24
2021-12-20,Winter Sleep,2014,https://boxd.it/2n8Vuh,4.5,,,2021-10-28
2021-12-20,Dancer in the Dark,2000,https://boxd.it/2n8Vs1,4,,,2021-11-03
2021-12-20,The Aviator's Wife,1981,https://boxd.it/2n8VGd,3.5,,,2021-11-04
2021-12-20,The Lovers on the Bridge,1991,https://boxd.it/2n8Vi1,4.5,,,2021-11-05
2021-12-20,The Bridges of Madison County,1995,https://boxd.it/2n8VkL,4,,,2021-11-05
2021-12-20,Only Yesterday,1991,https://boxd.it/2n8ViF,5,,,2021-11-07
2021-12-20,Sardar Udham,2021,https://boxd.it/2n8ViP,4,,,2021-11-07
2021-12-20,A Charlie Brown Christmas,1965,https://boxd.it/2n8VCv,4.5,,,2021-11-07
2021-12-20,Counterfeit Kunkoo,2018,https://boxd.it/2n8VEL,3.5,,,2021-11-08
2021-12-20,Paddington,2014,https://boxd.it/2n8VkB,3.5,,,2021-11-14
2021-12-20,Paddington 2,2017,https://boxd.it/2n8Vzh,4.5,,,2021-11-14
2021-12-20,Out of the Past,1947,https://boxd.it/2n8VxZ,4.5,,,2021-11-16
2021-12-20,In a Lonely Place,1950,https://boxd.it/2n8VyN,4.5,,,2021-11-16
2021-12-20,Sweet Smell of Success,1957,https://boxd.it/2n8VAJ,5,,,2021-11-17
2021-12-20,The Shop Around the Corner,1940,https://boxd.it/2n8Vwn,4,,,2021-11-18
2021-12-20,"tick, tick... BOOM!",2021,https://boxd.it/2n8VHP,3.5,,,2021-11-19
2021-12-20,Mishima: A Life in Four Chapters,1985,https://boxd.it/2n8VI9,4.5,,,2021-11-19
2021-12-20,Buffalo '66,1998,https://boxd.it/2n8Vnb,3.5,,,2021-11-21
2021-12-20,Spencer,2021,https://boxd.it/2n8Vot,3.5,,,2021-11-23
2021-12-20,Wings of Desire,1987,https://boxd.it/2n8VID,4.5,,,2021-11-23
2021-12-20,Columbus,2017,https://boxd.it/2n8VCP,5,,,2021-11-24
2021-12-20,Tear Along the Dotted Line,2021,https://boxd.it/2n8Vr3,4.5,,,2021-11-27
2021-12-20,Wheel of Fortune and Fantasy,2021,https://boxd.it/2n8Vqf,4.5,,,2021-12-02
2021-12-20,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/2n8VHZ,3.5,,,2021-12-14
2021-12-20,The Hand of God,2021,https://boxd.it/2n8Vp7,3.5,,,2021-12-15
2021-12-20,Drive My Car,2021,https://boxd.it/2n8Vqp,4.5,,,2021-12-16
2021-12-28,Spider-Man: No Way Home,2021,https://boxd.it/2p6sdv,1.5,,,2021-12-27
2021-12-31,The Worst Person in the World,2021,https://boxd.it/2pJ0MP,5,,,2021-12-30
2022-01-01,Red Rocket,2021,https://boxd.it/2q1zTn,4.5,,,2021-12-31
2022-03-02,Meshes of the Afternoon,1943,https://boxd.it/2CGLyB,5,,,2022-01-02
2022-03-02,Vincent,1982,https://boxd.it/2CGLI7,5,,,2022-01-02
2022-03-02,Rebecca,1940,https://boxd.it/2CGLyh,4,,,2022-01-10
2022-03-02,L'Avventura,1960,https://boxd.it/2CGLE5,4,,,2022-01-11
2022-03-02,La Jetée,1962,https://boxd.it/2CGLEf,4.5,,,2022-01-12
2022-03-02,The Tragedy of Macbeth,2021,https://boxd.it/2CGLrP,4.5,,,2022-01-14
2022-03-02,Sansho the Bailiff,1954,https://boxd.it/2CGLCX,4,,,2022-01-18
2022-03-02,The Fallout,2021,https://boxd.it/2CGLt7,3.5,,,2022-01-30
2022-03-02,Boogie Nights,1997,https://boxd.it/2CGLth,4.5,,,2022-01-30
2022-03-02,Laura,1944,https://boxd.it/2CGLz5,4,,,2022-01-31
2022-03-02,Microhabitat,2017,https://boxd.it/2CGLHj,4.5,,,2022-02-01
2022-03-02,Visitor Q,2001,https://boxd.it/2CGLxN,3,,,2022-02-07
2022-03-02,The Last Picture Show,1971,https://boxd.it/2CGLFx,4,,,2022-02-07
2022-03-02,Boyfriends and Girlfriends,1987,https://boxd.it/2CGLIV,4,,,2022-02-10
2022-03-02,Ritual,2000,https://boxd.it/2CGLxD,5,,,2022-02-12
2022-03-02,Female Prisoner #701: Scorpion,1972,https://boxd.it/2CGLwv,3.5,,,2022-02-19
2022-03-02,Licorice Pizza,2021,https://boxd.it/2CGLsX,4,,,2022-02-21
2022-07-09,303,2018,https://boxd.it/30haev,3.5,,,2022-03-04
2022-07-09,After Yang,2021,https://boxd.it/30halr,4.5,,,2022-03-05
2022-07-09,Céline,1992,https://boxd.it/30h9T3,4.5,,,2022-03-20
2022-07-09,The Meetings of Anna,1978,https://boxd.it/30hajv,3.5,,,2022-03-21
2022-07-09,Blue Ruin,2013,https://boxd.it/30ha3x,3.5,,,2022-03-25
2022-07-09,Mathilukal,1990,https://boxd.it/30hap9,4.5,,,2022-03-26
2022-07-09,Anantaram,1987,https://boxd.it/30hanH,4.5,,,2022-03-31
2022-07-09,Eureka,2000,https://boxd.it/30ha4v,4.5,,,2022-04-02
2022-07-09,The Fundamentals of Caring,2016,https://boxd.it/30ha4F,3,,,2022-04-06
2022-07-09,X,2022,https://boxd.it/30h9YH,3.5,,,2022-04-14
2022-07-09,The Batman,2022,https://boxd.it/30ha0X,4.5,,,2022-04-18
2022-07-09,Z,1969,https://boxd.it/30hah5,4.5,,,2022-04-27
2022-07-09,Four Adventures of Reinette and Mirabelle,1987,https://boxd.it/30han3,4,,,2022-04-28
2022-07-09,Detour,1945,https://boxd.it/30ha7J,4,,,2022-04-30
2022-07-09,Rocky,2021,https://boxd.it/30h9Wh,4.5,,,2022-05-01
2022-07-09,Don't Breathe,2016,https://boxd.it/30ha8x,3,,,2022-05-06
2022-07-09,Yuni,2021,https://boxd.it/30h9Zv,5,,,2022-05-07
2022-07-09,The Host,2006,https://boxd.it/30haat,4,,,2022-05-10
2022-07-09,The Northman,2022,https://boxd.it/30h9Vj,4,,,2022-05-14
2022-05-20,Everything Everywhere All at Once,2022,https://boxd.it/2R6s0j,4.5,,,2022-05-20
2022-07-09,"Love, Death & Robots: Bad Travelling",2022,https://boxd.it/30ha25,4,,,2022-05-20
2022-07-09,RRR,2022,https://boxd.it/30hakN,3.5,,,2022-05-28
2022-07-09,In Custody,1994,https://boxd.it/30h9Ub,3.5,,,2022-06-01
2022-07-09,Ijaazat,1987,https://boxd.it/30hann,3.5,,,2022-06-04
2022-07-09,"Rosa la rose, fille publique",1986,https://boxd.it/30hamJ,4,,,2022-06-06
